,OrderNo,OrderDate,Month,Year,CustomerID,Revenue,Seq,First Touch Channel,Channel_Type
495820,300039513477,2022-12-12,12,12,eaa852589672837339c7c69736466a70,1499.0,24,Paid Search,Paid
408354,TC300025171579,2022-04-21,4,12,2c159140722a8fb89bf48914229a97ee,37940.0,16,Paid Search,Paid
35648,300025671498,2022-05-03,5,12,6030d78655abe15eb15b917afd6b5787,38990.0,17,Paid Search,Paid
641874,300047950283,2023-05-21,5,24,39d599f9870759effc170d17b7059bf6,8968.95,29,Direct,Organic
23788,TC300034413771,2022-09-27,9,12,51f3bf168cc2332eeaa499d67abae467,61990.0,21,Organic Search,Organic
778202,300041016451,2023-01-07,1,24,64bfd1dcbb1fdfca77645a27794f30ec,799.0,25,Organic Search,Organic
851152,300045021401,2023-03-29,3,24,315dc89e5940e160ed9ab9326020a764,30999.0,27,Direct,Organic
723698,300045976715,2023-04-17,4,24,93158c918163abf66bb036971a227d14,1514.0,28,Organic Search,Organic
83552,300026404934,2022-05-15,5,12,d45d578b1ab03251ec396956f9c0016f,9171.0,17,Organic Search,Organic
437669,TC300025486940,2022-04-28,4,12,6c6fd7c7438ec311f18cdc9506ddb163,45499.0,16,Direct,Organic
496550,300039664737,2022-12-12,12,12,ca0fb34e7e5acc1efdada506c01a60e8,1994.05,24,Paid Search,Paid
37621,300037020144,2022-10-26,10,12,2f3e817c5a1c901dc93a81432a207206,799.0,22,Affiliate,Paid
677918,300045198720,2023-04-02,4,24,48a32bca298e089b20d0dd3f5b5b61a2,2454.0,28,Paid Search,Paid
850974,300044990247,2023-03-29,3,24,7fe427369712cc28e2e6be2004d5e972,2899.0,27,Organic Search,Organic
448252,300038920656,2022-12-06,12,12,129ed90cad2f89e6ad79d9a7124b9574,598.0,24,Direct,Organic
586827,300023457411,2022-03-09,3,12,e6365ec830cc94373cb18e23b0921050,920.0,15,Organic Search,Organic
464768,300039946232,2022-12-19,12,12,354939628283830bbfe98c9337d3f146,8526.0,24,Paid Search,Paid
717595,300046072435,2023-04-19,4,24,70ad1a5e9b9c0624697ce982729be96b,1599.0,28,Paid Search,Paid
401196,300038947514,2022-11-28,11,12,245341bc2817ed8c14357d4c33b3cd5f,270.0,23,Affiliate,Paid
780492,300041280734,2023-01-14,1,24,6aa68d2e66693d29b5441f13d870ed46,135490.0,25,Referral,Paid
282281,300027096012,2022-06-20,6,12,cff5f6aa271c97a2594abe1e8891f182,15240.0,18,Affiliate,Paid
376872,300026969090,2022-05-23,5,12,8d63ee8e0902f08214bd786eb157a7d7,899.1,17,Organic Search,Organic
649489,300046705886,2023-04-30,4,24,869af023eb4aae0310bc0e787711e515,42290.0,28,Direct,Organic
888020,300043197810,2023-03-28,3,24,2044d525785cc9506dc3be5f228bfd97,4499.1,27,Organic Search,Organic
342387,300027296443,2022-05-30,5,12,5e46347acf8283ffde0585136729213a,513.0,17,Paid Search,Paid
622751,300021807800,2022-01-15,1,12,799b9986f7e47a46bdd18258b45d4c80,22498.2,13,Internal,Organic
277519,300025905073,2022-05-06,5,12,7b19e33243e5fad06a87768fc5d55d73,764.1,17,Organic Search,Organic
566646,300020654777,2022-01-23,1,12,016c2eaa0da35e3a2ad8b926010ffb48,394.25,13,Direct,Organic
414628,300037359121,2022-11-01,11,12,c8d6b2d41a4acd0bdfbcaaaa04405363,23999.0,23,Organic Search,Organic
630530,300042078136,2023-01-26,1,24,4848b35a093bd6ee7b6fcfc3ee3d6810,893.0,25,Loyalty,Unknown
92561,300028166802,2022-06-18,6,12,1f8a5da1a5182a666c034ec50d922c95,275.0,18,Paid Search,Paid
790308,300046520352,2023-04-26,4,24,5ac154ef34645065d97aa13070ea5853,1570.0,28,Paid Search,Paid
1057,300031625139,2022-08-15,8,12,02049027cf4a793fad8c10028047348a,27890.0,20,Paid Search,Paid
648657,TC300048346011,2023-05-28,5,24,bd6cb0a74e679f8b50cee6a35cc3cce7,606.1,29,Direct,Organic
525132,300033643931,2022-09-21,9,12,8249e4f37f71e8300e77dd9db6fd030e,999.0,21,Direct,Organic
166663,300038307401,2022-11-20,11,12,703eea402500cc1b21dc05ade7a3a205,9990.0,23,Direct,Organic
136114,300026191604,2022-05-14,5,12,1fc9b26e4b6d6f8398f58fa90e2e41e3,64990.0,17,Organic Search,Organic
483923,300037455510,2022-11-04,11,12,f9cb40ebf56f2342174bc0acabf266b5,8995.0,23,Organic Search,Organic
103812,300024304935,2022-04-24,4,12,489a5fb6eec7b331695851f1c9c352b8,38990.0,16,Direct,Organic
376067,300039871050,2022-12-17,12,12,c99253fe72f2b702b930e044bcfb8bcb,130.0,24,Paid Search,Paid
428587,300031035244,2022-08-22,8,12,6f05e57fb0830e17c64d919546969eac,53999.0,20,Affiliate,Paid
492983,300039121311,2022-12-01,12,12,1bdf2e193c6465367452c00f5e854996,399.0,24,Paid Search,Paid
581104,300021980312,2022-01-24,1,12,c7e559a17efbbb0d971100b6c507316a,81990.0,13,Paid Social,Paid
794980,300045566397,2023-04-10,4,24,d4ddee18d2d1f6201fa2858535172b37,41499.0,28,Organic Search,Organic
635524,300045892165,2023-04-16,4,24,9c48e0c738f1521003504307f172b4f6,370.0,28,Affiliate,Paid
93976,300027680709,2022-06-18,6,12,9938ebd6540615c18ae42cf2d82d6539,57990.0,18,Affiliate,Paid
634804,300046265727,2023-04-22,4,24,7e50229b0ab058be4b3231ce162b12f2,4499.1,28,Referral,Paid
346706,300028070827,2022-06-15,6,12,785bdda7694b474d11f4c9313d2823cf,22990.0,18,Paid Search,Paid
27433,300035961580,2022-10-20,10,12,51ce5b1d1c495f889efe4aac59a19a63,4489.0,22,Organic Search,Organic
256801,300033085304,2022-09-16,9,12,7ee379494552eae58cdf353a5a2bd33c,149900.0,21,Paid Search,Paid
432366,300027701553,2022-06-07,6,12,888ec3ad247a17d0ab3604ed60670662,999.0,18,Paid Search,Paid
553171,300023740841,2022-03-18,3,12,f4ec56576aa593533b67c8be7d4200fa,13490.0,15,Paid Search,Paid
50309,300029841984,2022-07-17,7,12,cb666602c1b3bc06fc87bd82e25711af,5499.0,19,Affiliate,Paid
190170,300035200487,2022-10-04,10,12,4ba6cbb3d476a6d996b0230db2d0a6cf,49990.0,22,Referral,Paid
519128,300039015678,2022-11-29,11,12,afac80d047f7a9453fcdf2d371be229b,3400.0,23,Paid Search,Paid
511358,300023669760,2022-03-16,3,12,e9efb4485a7fff65e35b8e8a09eb9b7a,20990.0,15,Paid Search,Paid
291918,300027067255,2022-05-27,5,12,4ed6902edf2fc5ce798f8656ea5baa42,895.0,17,Paid Search,Paid
875362,300040882025,2023-01-04,1,24,bf6e18fc1557077a2456b42ea5ca0d70,1799.1,25,Affiliate,Paid
721172,300048661605,2023-05-31,5,24,fa369424596d28d10e7480926c2e55c4,749.0,29,Organic Search,Organic
369915,300038584899,2022-11-24,11,12,8f14622fc010db6ef568fe20c5159c45,3590.0,23,Organic Search,Organic
800788,300044899452,2023-03-31,3,24,0821250a2e481e2b9ef1645982843cee,5990.0,27,Paid Search,Paid
536968,300023495459,2022-03-11,3,12,0a613cc6c2ffed97d789c4c50d32ecf6,2629.0,15,Organic Search,Organic
173832,300028114893,2022-06-16,6,12,4d8eb3b1b96a8c98793e28306637181a,60.0,18,Organic Search,Organic
29414,300035068205,2022-10-02,10,12,8a05c39d5af59102b37026d4411da754,746.1,22,Paid Search,Paid
711732,300047836590,2023-05-19,5,24,243f78e8b9ba82cbfa5c5e0e1c700d02,1049.0,29,Paid Search,Paid
162678,300024089066,2022-03-27,3,12,88591636007b83c957103abd9bde7885,13680.0,15,Referral,Paid
572477,300021730450,2022-01-25,1,12,42a10cb91d5ed4107f4610c4fe60866d,3449.0,13,Organic Search,Organic
385401,300027111454,2022-05-26,5,12,ba791ec486a14bc4149d88bac97ee74e,269.55,17,Affiliate,Paid
25695,300034487422,2022-09-27,9,12,8e9f493dc723d4538ef23e78738125df,61990.0,21,Affiliate,Paid
226184,300025961925,2022-05-07,5,12,7ff1aa56f9c7602474af9dce74692906,2024.1,17,Direct,Organic
360373,300032519241,2022-09-02,9,12,8ca7042f44fe8bb85d07014840d6d0ee,20999.0,21,Affiliate,Paid
91853,300028270113,2022-06-18,6,12,1e1b2885db9c342edf19643d564506aa,57990.0,18,Organic Search,Organic
42094,300038928902,2022-11-27,11,12,085a4a8dc655b93ce10d7431acf57d34,1300.0,23,Direct,Organic
354061,300036729414,2022-11-12,11,12,be2c63e217c039bef7b036ae3878bf56,5995.0,23,Direct,Organic
290192,300027159412,2022-05-27,5,12,e77c2ec5448858f11b5dce77bc54cfcd,5226.3,17,Organic Search,Organic
244300,300037648508,2022-11-13,11,12,b5dbcdec2907fabf4cfd1556d5947198,149.0,23,Paid Search,Paid
292346,300024956227,2022-04-15,4,12,27b05949f1422e2bf0a8e67ea8ff93c9,4896.0,16,Paid Search,Paid
781145,300040164317,2023-01-14,1,24,6abfc9fd1a6a040cbd5f00da3a1bc2b1,699.0,25,Paid Search,Paid
62516,300028319636,2022-06-19,6,12,d1bac2f5e87e65f0dabb66d644463acc,41990.0,18,Organic Search,Organic
111197,300022169970,2022-01-26,1,12,d3f311828ee1ad45aba703e1923b4307,15077.2,13,Organic Search,Organic
662026,300043903182,2023-03-05,3,24,b7041d0b7d035ac3f13a2342d76399e2,1999.0,27,Direct,Organic
238594,300033846429,2022-09-23,9,12,684c9c1aa959ed367b7a2c8f8fadcbed,1999.0,21,Organic Search,Organic
591809,300023254262,2022-03-03,3,12,5311675508633a0e331dc42be34f57b9,23249.03,15,Affiliate,Paid
221112,300033385781,2022-09-17,9,12,567664c6e6d1ce7668db49f54fae9a1f,23490.0,21,Affiliate,Paid
868238,TC300042562827,2023-02-06,2,24,23d00af8961b43530303ca68dc3bcb3b,3013.2,26,Internal,Organic
67272,300036311372,2022-10-19,10,12,184b464cf895861014b514391b8e4db6,7899.0,22,Paid Search,Paid
176475,300037170290,2022-10-29,10,12,55709860ec872cd38406e76814e6b065,1699.0,22,Direct,Organic
799278,300042945629,2023-02-14,2,24,a9231fdb1cf76add94db41bea0928cc3,455.0,26,Direct,Organic
874999,300040869563,2023-01-04,1,24,5a1d2194025d0803a943cb239ad57a66,1299.0,25,Paid Search,Paid
309501,300029670349,2022-07-15,7,12,784601c87fb03e148a61de9448b9b4d7,46799.1,19,Organic Search,Organic
521401,300024555177,2022-04-07,4,12,e4e3e210ebdf2311b1318f9bc3a0bca3,1699.0,16,Paid Search,Paid
337434,300039575767,2022-12-10,12,12,e54ffb4689a45b47b59f2c4209ba729f,649.0,24,Paid Search,Paid
562539,300022252760,2022-01-29,1,12,a5564466b8adfb7bfaa929e48e35f4ab,27490.0,13,Direct,Organic
676358,300044845766,2023-03-26,3,24,cefbb451d381e35ff1f31bc2310b1c38,23490.0,27,Paid Search,Paid
433324,300025424116,2022-05-10,5,12,ae2f130315a29676248fecc963dc50b4,259.2,17,Organic Search,Organic
516068,300039991896,2022-12-20,12,12,2b2c8b96d7c68c6792477197bf0a8321,1900.0,24,Organic Search,Organic
113160,300033946611,2022-09-24,9,12,0028c1c9d4b9cec28611310b14672781,1749.0,21,Organic Search,Organic
373848,300028911855,2022-06-29,6,12,83b14d4eaf42529553268d389b68d59a,54490.0,18,Direct,Organic
680245,300046241663,2023-04-21,4,24,9215ee0314e0ed51dff6c181a3a7ad21,1595.0,28,Organic Search,Organic
794386,300045552995,2023-04-10,4,24,6ef7b41923e6fa8466411c073e94cfbc,36990.0,28,Direct,Organic
150758,300031347343,2022-08-11,8,12,a334532d7a957a195aee7b262cceb17b,11641.0,20,Paid Search,Paid
815700,300044105793,2023-03-10,3,24,922cd1071b64154b77757904999915e8,19490.0,27,Direct,Organic
305168,300024044495,2022-03-26,3,12,cda26b0925f396d2388084e684215221,21999.0,15,Direct,Organic
108087,300028760050,2022-06-26,6,12,9a2b2e3c4d5d0ab81bb8ab05d359d454,53990.0,18,Paid Search,Paid
42176,300038925995,2022-11-27,11,12,463f191752b2af2eeb4b5c4fb3dff8fb,3824.0,23,Paid Search,Paid
749115,TC300042496536,2023-02-04,2,24,91d0ebb73053b5e27e3c3915095ce2aa,3013.2,26,Internal,Organic
512680,300023698576,2022-03-16,3,12,3c8061165f986370a73d062ebc2eeaac,24999.0,15,Direct,Organic
399956,300032039902,2022-08-23,8,12,227488350c03255c87d499439489fa01,42990.0,20,Direct,Organic
227720,300025988917,2022-05-07,5,12,c2dd57c8386c93f22b413415152a264b,20499.0,17,Direct,Organic
506311,300022276681,2022-01-30,1,12,eb5b87397a6ec6ff3aacfd6852de1f6b,15291.0,13,Direct,Organic
873395,300042556973,2023-02-08,2,24,829484d1463c1221de6eb3c2747664ef,1199.0,26,Paid Search,Paid
119989,TC300027232439,2022-05-29,5,12,04d29f33dde5ed2fc9cd9ff5c67ed45f,3598.2,17,Affiliate,Paid
348367,300032858506,2022-09-09,9,12,b9597e12a7bb7e1c7764f20b878d5e9b,79900.0,21,Direct,Organic
87559,300031238062,2022-08-12,8,12,c9c6b96058ce5cfb3e9694bc3b15f869,249.0,20,Direct,Organic
26008,300036412549,2022-10-20,10,12,d44d21236e0507f0cdf8311e4c91434b,4299.0,22,Paid Search,Paid
725497,300046641819,2023-05-05,5,24,59363f21be3fae4b079b4e8470bf424b,1999.0,29,Organic Search,Organic
509221,300023333379,2022-03-05,3,12,a555016d08429f72cf328afad30ec31a,949.0,15,Direct,Organic
601191,300022982803,2022-02-23,2,12,c3a3f192c66a86a3c2e1cd22b27a162d,449.0,14,Paid Search,Paid
595333,300021987070,2022-01-21,1,12,e90db0ef14aa068bc890bf0be1726f64,2090.0,13,Direct,Organic
563730,300022271243,2022-01-29,1,12,0f32fb171f7a5f825948756c2c4b2abd,403.0,13,Organic Search,Organic
622520,300021017120,2022-01-15,1,12,79cdc3d36f93ed6b1349be42bb7cc84d,14398.2,13,Organic Search,Organic
692953,300043208251,2023-02-19,2,24,66aeb57e15d43f3220b6829c7ae9b9fb,3049.2,26,Paid Search,Paid
814829,300044087937,2023-03-10,3,24,a4c20d8d13d43e656c15bb29b7e3cd95,1169.1,27,Organic Search,Organic
378962,300026885151,2022-05-31,5,12,188b2800191503b39e5b10a4883e5773,1169.1,17,Paid Search,Paid
132468,300031942679,2022-08-21,8,12,0bda608e9dc2fa10539163321b5e6a04,37990.0,20,Affiliate,Paid
772838,300047383240,2023-05-11,5,24,02b0a95fd3e6be48536f2234e89926bc,1568.0,29,Direct,Organic
501939,300037811537,2022-11-11,11,12,08dad8af3b6965fbd066022b0fea8808,1548.0,23,Organic Search,Organic
309734,300029744136,2022-07-15,7,12,70f89af9a0d255731d8644fcaa4fe7df,15990.0,19,Direct,Organic
49593,300028504967,2022-07-17,7,12,083e4ba17b137c6e20f06efc03f9fa4e,30.0,19,Affiliate,Paid
853013,300042199138,2023-02-03,2,24,31c3bae3cae7eb4883663cfc2f5dec90,17990.0,26,Direct,Organic
201944,300027354490,2022-06-04,6,12,28c3dd27ac24dbb7de94a662a40f323b,71990.0,18,Paid Search,Paid
54257,300029463119,2022-07-10,7,12,9f41fa0e7b865bb504cdd635b105a6bc,10999.0,19,Paid Search,Paid
272049,300023574639,2022-03-13,3,12,273a1f36cb2c75fd753529cb282814b8,22249.03,15,Referral,Paid
806450,300046822291,2023-05-04,5,24,d52e9dd867e224f7532d52a9c63249e8,1498.0,29,Organic Search,Organic
83946,TC300027580160,2022-06-05,6,12,482897422b9df99d367d1aa3bd67bf5c,1999.0,18,Direct,Organic
49591,300029822667,2022-07-17,7,12,aae7f280e225e82893a668debd33e32a,30.0,19,Affiliate,Paid
733894,300046022989,2023-04-18,4,24,b88ff35331268eaabcf0d37cca2011a5,33100.0,28,Direct,Organic
737832,300041980520,2023-01-28,1,24,67eb4cdb7078cec5ce40f7d4f734cd26,999.0,25,Paid Search,Paid
342455,300027241029,2022-05-30,5,12,45e7ca06ae7ef16e35f229e1d0b0bec5,3317.81,17,Organic Search,Organic
693022,300043212282,2023-02-19,2,24,e7e6215651558ffb4d986b25957e58a1,1499.0,26,Paid Search,Paid
513180,TC300037628621,2022-11-07,11,12,de953f92c33b0dedbc69b64b9148f009,1790.0,23,Paid Search,Paid
859361,300042396495,2023-02-02,2,24,01da26a218c5ac7d8075c3c1ef94289a,323.19,26,Direct,Organic
633696,300046291828,2023-04-22,4,24,3db464d32973e2ab1d2f19810eeaaec2,61990.0,28,Affiliate,Paid
620863,300022509771,2022-02-08,2,12,26fef20b577e26a06e64e40534684274,9499.0,14,Organic Search,Organic
365248,300026775879,2022-06-14,6,12,ba837e6a369ff8ad77e1f89c0a903516,59990.0,18,Organic Search,Organic
873979,300042660836,2023-02-08,2,24,96034e3961d20cb3bdae92e207a6454a,899.1,26,Affiliate,Paid
202904,300025887387,2022-06-04,6,12,473f0435b9b8f4e62a1e9ba5b2c8d35d,499.0,18,Paid Search,Paid
827740,300041485248,2023-01-19,1,24,f13324f1b0417ea1dc7f34556d09d0e8,799.0,25,Referral,Paid
286837,300032259630,2022-08-27,8,12,1becb3967f9b11177ff5792bfff422c5,799.0,20,Paid Search,Paid
782946,300040786091,2023-01-02,1,24,16609edcb0b9db0e68e2c1e1f2548dc2,14899.0,25,Organic Search,Organic
281716,300028409309,2022-06-20,6,12,39a1d089820fc5485cafe447e0460047,149.0,18,Direct,Organic
275322,300034894796,2022-10-13,10,12,c692ae816292f54e3d4f76c60476af07,39899.0,22,Direct,Organic
390599,300038141983,2022-11-18,11,12,860687273183070d9f73b525b6aff9f6,111490.0,23,Paid Search,Paid
891362,300041205642,2023-01-12,1,24,a0098b914a0b207ebd5ea52b2b49adb4,4499.1,25,Organic Search,Organic
51498,300029815450,2022-07-17,7,12,bc8f28d510336ddd3bfb00740cfd7ccc,30.0,19,Affiliate,Paid
485923,300037573287,2022-11-08,11,12,8a00c20cb8c46ccadcc9f2717a92a24b,22441.0,23,Paid Search,Paid
711984,300047845494,2023-05-19,5,24,adf16e7a67a1b10cf371bb7205c920fb,75228.2,29,Organic Search,Organic
165431,TC300024082608,2022-03-27,3,12,e923398072e0165aa5723da9b2115b1f,22499.1,15,Direct,Organic
680712,TC300043528423,2023-02-26,2,24,de82f794b7501ee0e86942aed53c5fa5,1430.1,26,Internal,Organic
225379,300025714131,2022-05-13,5,12,bf781865ea3d0866cfd748a4c13e132c,1199.0,17,Paid Search,Paid
42078,TC300038924311,2022-11-27,11,12,7cf246eff5774ec1b6264c427d24c08f,899.0,23,Direct,Organic
386058,300027067444,2022-05-26,5,12,46df65823ae52c6d58b3796336b57469,2000.0,17,Paid Search,Paid
840571,300046862268,2023-05-02,5,24,9a60ebf2dedcdfc2795f5a28ab1223f1,27900.0,29,Organic Search,Organic
814731,300044714016,2023-03-23,3,24,afcfd446e37441a32e954b81b27481a2,1999.0,27,Organic Search,Organic
619707,300021622467,2022-01-06,1,12,e3ef913fb79699ca831484c13845a921,1425.0,13,Paid Search,Paid
211269,300035159920,2022-10-03,10,12,235d957f83441f19a3ee44a8d888314b,499.0,22,Paid Search,Paid
463772,TC300032194141,2022-08-26,8,12,809c6e000a5557fd8a789af87c024a30,9999.0,20,Internal,Organic
895473,300041420040,2023-01-17,1,24,e3b84f77451b7b4f0454e9262ebaf2fe,5299.0,25,Paid Search,Paid
184004,300034824695,2022-09-29,9,12,8ca849870cb992283482aea46455a02a,24749.0,21,Paid Search,Paid
366461,300028044148,2022-06-14,6,12,3164120e781a2bc24aae65821b509aa7,8999.1,18,Organic Search,Organic
538798,300037736613,2022-11-09,11,12,0439bf7cfae89855e4cdcdc7ede008d3,29900.0,23,Paid Search,Paid
828787,TC300043958301,2023-03-07,3,24,ae97859c813283eb4402dc27f5d1d86f,489.6,27,Direct,Organic
668239,300045877055,2023-04-15,4,24,768b77df9d42162872e0f44187e3b630,399.0,28,Direct,Organic
823210,300043755736,2023-03-03,3,24,972c6f5f97c4589c40973560dfddb61b,75890.0,27,Organic Search,Organic
22315,300036834310,2022-10-24,10,12,cbc3c59b225c8bbcf87f1c9d21be5149,399.0,22,Organic Search,Organic
766807,TC300046479718,2023-04-27,4,24,e95a0c5c2b6bf7228aeb76595cb4697e,1599.0,28,Paid Search,Paid
204778,TC300026635735,2022-05-19,5,12,8130a00b61e8da65b93c9847f7661805,7799.0,17,Direct,Organic
515184,300039967529,2022-12-20,12,12,198fd24fb57b8394f8ac80162bdac2d8,10971.0,24,Organic Search,Organic
249511,TC300023938669,2022-06-24,6,12,dcc2da65d754c5109ae1608d112b906a,8999.0,18,Direct,Organic
193175,300026724272,2022-05-20,5,12,405c3a0399a09023ba94bb9f2ea19dc1,259.0,17,Paid Search,Paid
751609,300045627290,2023-04-11,4,24,1876a718a755374cb9d074ee8bbee818,899.1,28,Direct,Organic
824191,300043787419,2023-03-03,3,24,a7584ea1dfa3e2ba5ed8b17e2276ab9a,7359.0,27,Direct,Organic
482458,TC300038459251,2022-11-22,11,12,1ee7bba8acddc3ce5be9e8bd7b5f6e84,3099.0,23,Direct,Organic
593218,300022566442,2022-02-10,2,12,be6a04e31a93c7dac091a6553877f349,10099.0,14,Direct,Organic
259960,300032440720,2022-08-31,8,12,c70abc8524077842110abb4da71aeb6f,19999.0,20,Paid Search,Paid
846664,300040944695,2023-01-05,1,24,6c63b3f779b86e032caf9564e9241db4,489.0,25,Paid Search,Paid
258301,300029260737,2022-07-07,7,12,a77d62a2d1a666b701f72acc6bc7d103,1656.0,19,Organic Search,Organic
632379,300046258821,2023-04-22,4,24,c916e10aacd615f0bd2d0b7bb148b508,28298.0,28,Organic Search,Organic
598733,300022322482,2022-01-31,1,12,1c2224d4cde57bc0ec68311aa40a8418,599.0,13,Direct,Organic
444951,300040027376,2022-12-21,12,12,9648972cc13d4f1c8d44dc434517aaac,37890.0,24,Direct,Organic
740947,300041704068,2023-01-21,1,24,c4d8cc3464443da276103ad867363f12,1354.9,25,Organic Search,Organic
499523,300023654774,2022-04-11,4,12,9eee7f0c75d45213a2a6d2ceb04e4d28,1299.0,16,Organic Search,Organic
433170,300026120787,2022-05-10,5,12,f71d6d2666326c2f3927faa18ede0d3b,13944.6,17,Affiliate,Paid
731854,300047584557,2023-05-15,5,24,91341a910b40355bcd76bf062817a60c,1570.0,29,Organic Search,Organic
756305,300048327903,2023-05-26,5,24,dab1c903b74c3d89a7c2ccf4e7da3588,900.0,29,Paid Search,Paid
375945,300039856098,2022-12-17,12,12,a7604f6ed45719d671593f105a1f9cfb,74990.0,24,Organic Search,Organic
874562,300042674029,2023-02-08,2,24,7b947a195360f753a55c179a542edd12,1.0,26,Organic Search,Organic
833242,300045297084,2023-04-05,4,24,5bf911bc88bb0093e0de801f0c3fbe17,749.0,28,Affiliate,Paid
123016,300038761187,2022-11-26,11,12,2094efdbebde1c3134ada0a7fbdb8a0e,9490.0,23,Affiliate,Paid
225046,300026270702,2022-05-13,5,12,535efe930d6606a9d1059ff68f90cf72,64990.0,17,Affiliate,Paid
370461,300038604558,2022-11-24,11,12,ff7c871a2410947254111a78c18f9745,719.1,23,Paid Search,Paid
186226,300032319218,2022-08-28,8,12,31815fc671a6ecd8843cfbecdd729f38,1999.0,20,Organic Search,Organic
794114,300045528874,2023-04-10,4,24,b68150a4e45d249d88fa931ef04e25b8,28290.0,28,Paid Search,Paid
186683,300040563455,2022-12-30,12,12,645194d86b40e9a6319ff5426108db95,10349.1,24,Organic Search,Organic
371805,300028793781,2022-06-27,6,12,971d58d1a24a45207ebafa487734a661,1499.0,18,Direct,Organic
888204,300040681574,2023-03-28,3,24,c22dfa80426cba65b8198a7729c3362e,1529.1,27,Direct,Organic
272211,300023549617,2022-03-13,3,12,05862cf0043c686c301fce742361830e,66990.0,15,Direct,Organic
385931,300024120907,2022-05-26,5,12,c2541ce0464d99f3fc6dda178372da56,1329.05,17,Direct,Organic
348722,300032871332,2022-09-09,9,12,cc3cd81b6fbb5c803ebb562ca27c7eda,1998.0,21,Organic Search,Organic
536490,300023504045,2022-03-11,3,12,09264e3b029bacc099ea520b4554fb99,3299.0,15,Paid Search,Paid
637181,300045929752,2023-04-16,4,24,5638ec7fac24450a8ab1bfc141a2549f,19499.0,28,Paid Search,Paid
286979,300031004644,2022-08-27,8,12,3c5ef6b6e5ba76a86179ac0e749158c6,8445.0,20,Direct,Organic
652515,300040740301,2023-01-01,1,24,288a6a4d4b9fe12c127ce85d2900e8f3,114290.0,25,Direct,Organic
651611,300040691920,2023-01-01,1,24,55686825d6be9312d69555a1fd0901cd,1260.0,25,Direct,Organic
132442,300031986553,2022-08-21,8,12,6e050c14773bd50fe54c97cbf0377446,47990.0,20,Direct,Organic
